isic_id,path,downloaded,bytes,error
ISIC_0056463,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056463.jpg,True,8608,
ISIC_0056487,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056487.jpg,True,8035,
ISIC_0056531,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056531.jpg,True,8531,
ISIC_0056525,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056525.jpg,True,9114,
ISIC_0056517,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056517.jpg,True,7029,
ISIC_0056546,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056546.jpg,True,9833,
ISIC_0056516,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056516.jpg,True,10407,
ISIC_0056586,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056586.jpg,True,13274,
ISIC_0056511,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056511.jpg,True,7820,
ISIC_0056600,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056600.jpg,True,15260,
ISIC_0056572,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056572.jpg,True,9149,
ISIC_0056537,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056537.jpg,True,15702,
ISIC_0056577,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056577.jpg,True,6573,
ISIC_0056529,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056529.jpg,True,7434,
ISIC_0056554,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056554.jpg,True,9577,
ISIC_0056573,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056573.jpg,True,12097,
ISIC_0056614,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056614.jpg,True,8711,
ISIC_0056626,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056626.jpg,True,9932,
ISIC_0056604,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056604.jpg,True,11394,
ISIC_0056648,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056648.jpg,True,7318,
ISIC_0056615,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056615.jpg,True,18150,
ISIC_0056632,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056632.jpg,True,9209,
ISIC_0056638,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056638.jpg,True,17093,
ISIC_0056670,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056670.jpg,True,16197,
ISIC_0056625,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056625.jpg,True,10447,
ISIC_0056630,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056630.jpg,True,10528,
ISIC_0056655,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056655.jpg,True,7733,
ISIC_0056659,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056659.jpg,True,9132,
ISIC_0056660,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056660.jpg,True,11098,
ISIC_0056663,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056663.jpg,True,12974,
ISIC_0056601,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056601.jpg,True,9547,
ISIC_0056676,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056676.jpg,True,8656,
ISIC_0056677,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056677.jpg,True,10880,
ISIC_0056685,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056685.jpg,True,9026,
ISIC_0056694,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056694.jpg,True,13699,
ISIC_0056679,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056679.jpg,True,7184,
ISIC_0056691,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056691.jpg,True,8380,
ISIC_0056710,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056710.jpg,True,11726,
ISIC_0056692,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056692.jpg,True,10005,
ISIC_0056717,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056717.jpg,True,10213,
ISIC_0056725,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056725.jpg,True,12378,
ISIC_0056721,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056721.jpg,True,18635,
ISIC_0056751,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056751.jpg,True,8909,
ISIC_0056790,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056790.jpg,True,7920,
ISIC_0056732,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056732.jpg,True,11450,
ISIC_0056750,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056750.jpg,True,9104,
ISIC_0056723,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056723.jpg,True,11640,
ISIC_0056729,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056729.jpg,True,9749,
ISIC_0056726,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056726.jpg,True,11135,
ISIC_0056756,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056756.jpg,True,9842,
ISIC_0056749,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056749.jpg,True,8317,
ISIC_0056752,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056752.jpg,True,18868,
ISIC_0056740,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056740.jpg,True,10948,
ISIC_0056800,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056800.jpg,True,8784,
ISIC_0056786,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056786.jpg,True,10254,
ISIC_0056739,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056739.jpg,True,11408,
ISIC_0056796,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056796.jpg,True,9784,
ISIC_0056788,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056788.jpg,True,8688,
ISIC_0056808,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056808.jpg,True,8683,
ISIC_0056793,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056793.jpg,True,11744,
ISIC_0056806,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056806.jpg,True,8341,
ISIC_0056799,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056799.jpg,True,16934,
ISIC_0056819,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056819.jpg,True,8246,
ISIC_0056817,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056817.jpg,True,8369,
ISIC_0056839,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056839.jpg,True,16174,
ISIC_0056863,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056863.jpg,True,9621,
ISIC_0056871,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056871.jpg,True,10658,
ISIC_0056829,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056829.jpg,True,9881,
ISIC_0056849,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056849.jpg,True,10541,
ISIC_0056921,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056921.jpg,True,11052,
ISIC_0056876,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056876.jpg,True,11481,
ISIC_0056860,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056860.jpg,True,9868,
ISIC_0056853,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056853.jpg,True,8366,
ISIC_0056901,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056901.jpg,True,11278,
ISIC_0056904,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056904.jpg,True,7430,
ISIC_0056900,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056900.jpg,True,9760,
ISIC_0056914,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056914.jpg,True,15601,
ISIC_0056967,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056967.jpg,True,7362,
ISIC_0056922,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056922.jpg,True,12632,
ISIC_0056902,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056902.jpg,True,9758,
ISIC_0056926,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056926.jpg,True,11222,
ISIC_0056915,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056915.jpg,True,8471,
ISIC_0056937,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056937.jpg,True,13672,
ISIC_0056938,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056938.jpg,True,9878,
ISIC_0056940,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056940.jpg,True,8070,
ISIC_0056974,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056974.jpg,True,8402,
ISIC_0056979,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056979.jpg,True,12654,
ISIC_0056969,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056969.jpg,True,11891,
ISIC_0057009,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057009.jpg,True,12210,
ISIC_0056981,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056981.jpg,True,11221,
ISIC_0056983,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056983.jpg,True,15664,
ISIC_0056925,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056925.jpg,True,10602,
ISIC_0056957,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056957.jpg,True,8273,
ISIC_0056991,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056991.jpg,True,9258,
ISIC_0057015,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057015.jpg,True,9306,
ISIC_0056988,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056988.jpg,True,10210,
ISIC_0056984,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056984.jpg,True,7603,
ISIC_0056998,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056998.jpg,True,13691,
ISIC_0056997,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056997.jpg,True,7645,
ISIC_0056968,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0056968.jpg,True,14266,
ISIC_0057017,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057017.jpg,True,9163,
ISIC_0057014,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057014.jpg,True,6546,
ISIC_0057019,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057019.jpg,True,10981,
ISIC_0057033,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057033.jpg,True,10129,
ISIC_0057016,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057016.jpg,True,9400,
ISIC_0057027,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057027.jpg,True,10376,
ISIC_0057102,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057102.jpg,True,9112,
ISIC_0057025,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057025.jpg,True,9450,
ISIC_0057032,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057032.jpg,True,9246,
ISIC_0057061,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057061.jpg,True,16179,
ISIC_0057067,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057067.jpg,True,11177,
ISIC_0057089,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057089.jpg,True,10563,
ISIC_0057062,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057062.jpg,True,7719,
ISIC_0057044,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057044.jpg,True,11323,
ISIC_0057127,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057127.jpg,True,12693,
ISIC_0057169,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057169.jpg,True,8510,
ISIC_0057147,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057147.jpg,True,10225,
ISIC_0057148,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057148.jpg,True,12097,
ISIC_0057083,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057083.jpg,True,9748,
ISIC_0057172,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057172.jpg,True,10908,
ISIC_0057155,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057155.jpg,True,10964,
ISIC_0057131,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057131.jpg,True,8770,
ISIC_0057048,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057048.jpg,True,8227,
ISIC_0057192,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057192.jpg,True,8968,
ISIC_0057141,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057141.jpg,True,9369,
ISIC_0057164,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057164.jpg,True,11207,
ISIC_0057173,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057173.jpg,True,21443,
ISIC_0057199,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057199.jpg,True,10747,
ISIC_0057196,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057196.jpg,True,13035,
ISIC_0057180,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057180.jpg,True,14918,
ISIC_0057247,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057247.jpg,True,9736,
ISIC_0057188,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057188.jpg,True,11442,
ISIC_0057218,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057218.jpg,True,9953,
ISIC_0057235,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057235.jpg,True,7807,
ISIC_0057244,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057244.jpg,True,9131,
ISIC_0057211,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057211.jpg,True,9729,
ISIC_0057182,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057182.jpg,True,14854,
ISIC_0057273,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057273.jpg,True,8315,
ISIC_0057259,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057259.jpg,True,10269,
ISIC_0057261,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057261.jpg,True,10956,
ISIC_0057257,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057257.jpg,True,10274,
ISIC_0057252,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057252.jpg,True,9228,
ISIC_0057286,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057286.jpg,True,12386,
ISIC_0057234,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057234.jpg,True,8999,
ISIC_0057299,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057299.jpg,True,13558,
ISIC_0057323,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057323.jpg,True,10875,
ISIC_0057324,C:\Users\joshd\Documents\OpenSpecialtyRiskAtlas\06_dermatology_isic_ham10000\data_raw\isic_collection_470\thumbnails_256\ISIC_0057324.jpg,True,10122,
